species;zone;protection;site;size;fid;;;;;;;
C.variegatus;North;Open;Punta tira;Small;63;;;;;;;
C.variegatus;North;Open;Punta tira;Small;89;;;;;;;
C.variegatus;North;Open;Punta tira;Small;103;;;;;;;
C.variegatus;North;Open;Punta tira;Small;87;;;;;;;
C.variegatus;North;Open;Punta tira;Small;71;;;;;;;
C.variegatus;North;Open;Punta tira;Small;66;;;;;;;
C.variegatus;North;Open;Punta tira;Small;78;;;;;;;
C.variegatus;North;Open;Punta tira;Small;86;;;;;;;
C.variegatus;North;Open;Punta tira;Small;71;;;;;;;
C.variegatus;North;Open;Punta tira;Small;68;;;;;;;
C.variegatus;North;Open;Punta sermentina;Big;207;;;;;;;
C.variegatus;North;Open;Punta sermentina;Big;193;;;;;;;
C.variegatus;North;Open;Punta sermentina;Big;207;;;;;;;
C.variegatus;North;Open;Punta sermentina;Big;215;;;;;;;
C.variegatus;North;Open;Punta sermentina;Big;291;;;;;;;
C.variegatus;North;Open;Punta sermentina;Medium;115;;;;;;;
C.variegatus;North;Open;Punta sermentina;Medium;123;;;;;;;
C.variegatus;North;Open;Punta sermentina;Medium;143;;;;;;;
C.variegatus;North;Open;Punta sermentina;Medium;127;;;;;;;
C.variegatus;North;Open;Punta sermentina;Medium;143;;;;;;;
C.variegatus;North;Open;Punta sermentina;Medium;193;;;;;;;
C.variegatus;North;Open;Punta sermentina;Medium;147;;;;;;;
C.variegatus;North;Open;Punta sermentina;Medium;197;;;;;;;
C.variegatus;North;Open;Punta sermentina;Medium;143;;;;;;;
C.variegatus;North;Open;Punta sermentina;Medium;183;;;;;;;
C.variegatus;North;Open;Punta sermentina;Medium;204;;;;;;;
C.variegatus;North;Open;Punta sermentina;Medium;214;;;;;;;
C.variegatus;North;Open;Punta sermentina;Medium;165;;;;;;;
C.variegatus;North;Open;Punta sermentina;Medium;163;;;;;;;
C.variegatus;North;Open;Punta sermentina;Medium;181;;;;;;;
C.variegatus;North;Open;Punta sermentina;Medium;182;;;;;;;
C.variegatus;North;Open;Punta sermentina;Medium;147;;;;;;;
C.variegatus;North;Open;Punta sermentina;Medium;128;;;;;;;
C.variegatus;North;Open;Punta sermentina;Small;75;;;;;;;
C.variegatus;North;Open;Punta sermentina;Small;47;;;;;;;
C.variegatus;North;Open;Punta sermentina;Small;63;;;;;;;
C.variegatus;North;Open;Punta sermentina;Small;91;;;;;;;
C.variegatus;North;Open;Pozo toyo;Big;193;;;;;;;
C.variegatus;North;Open;Pozo toyo;Big;215;;;;;;;
C.variegatus;North;Open;Pozo toyo;Big;235;;;;;;;
C.variegatus;North;Open;Pozo toyo;Big;265;;;;;;;
C.variegatus;North;Open;Pozo toyo;Big;209;;;;;;;
C.variegatus;North;Open;Pozo toyo;Medium;67;;;;;;;
C.variegatus;North;Open;Pozo toyo;Medium;115;;;;;;;
C.variegatus;North;Open;Pozo toyo;Medium;123;;;;;;;
C.variegatus;North;Open;Pozo toyo;Medium;103;;;;;;;
C.variegatus;North;Open;Pozo toyo;Medium;132;;;;;;;
C.variegatus;North;Open;Pozo toyo;Medium;136;;;;;;;
C.variegatus;North;Open;Pozo toyo;Medium;141;;;;;;;
C.variegatus;North;Open;Pozo toyo;Medium;167;;;;;;;
C.variegatus;North;Open;Pozo toyo;Medium;149;;;;;;;
C.variegatus;North;Open;Pozo toyo;Medium;158;;;;;;;
C.variegatus;North;Open;Pozo toyo;Medium;198;;;;;;;
C.variegatus;North;Open;Pozo toyo;Medium;167;;;;;;;
C.variegatus;North;Open;Pozo toyo;Medium;167;;;;;;;
C.variegatus;North;Open;Pozo toyo;Medium;162;;;;;;;
C.variegatus;North;Open;Pozo toyo;Medium;193;;;;;;;
C.variegatus;North;Open;Pozo toyo;Medium;207;;;;;;;
C.variegatus;North;Open;Pozo toyo;Medium;208;;;;;;;
C.variegatus;North;Open;Pozo toyo;Medium;187;;;;;;;
C.variegatus;North;Open;Pozo toyo;Medium;145;;;;;;;
C.variegatus;North;Open;Pozo toyo;Medium;172;;;;;;;
C.variegatus;North;Open;Pozo toyo;Medium;156;;;;;;;
C.variegatus;North;Open;Pozo toyo;Medium;207;;;;;;;
C.variegatus;North;Open;Pozo toyo;Small;56;;;;;;;
C.variegatus;North;Open;Pozo toyo;Small;47;;;;;;;
C.variegatus;North;Open;Pozo toyo;Small;49;;;;;;;
C.variegatus;North;Open;Pozo toyo;Small;57;;;;;;;
C.variegatus;North;Open;Pozo toyo;Small;112;;;;;;;
C.variegatus;North;Open;Pozo toyo;Small;73;;;;;;;
C.variegatus;North;Open;Punta lobo;Big;215;;;;;;;
C.variegatus;North;Open;Punta lobo;Big;275;;;;;;;
C.variegatus;North;Open;Punta lobo;Big;235;;;;;;;
C.variegatus;North;Open;Punta lobo;Big;187;;;;;;;
C.variegatus;North;Open;Punta lobo;Big;193;;;;;;;
C.variegatus;North;Open;Punta lobo;Big;217;;;;;;;
C.variegatus;North;Open;Punta lobo;Big;245;;;;;;;
C.variegatus;North;Open;Punta lobo;Big;245;;;;;;;
C.variegatus;North;Open;Punta lobo;Big;263;;;;;;;
C.variegatus;North;Open;Punta lobo;Big;289;;;;;;;
C.variegatus;North;Open;Punta lobo;Medium;205;;;;;;;
C.variegatus;North;Open;Punta lobo;Medium;183;;;;;;;
C.variegatus;North;Open;Punta lobo;Medium;98;;;;;;;
C.variegatus;North;Open;Punta lobo;Medium;79;;;;;;;
C.variegatus;North;Open;Punta lobo;Medium;132;;;;;;;
C.variegatus;North;Open;Punta lobo;Medium;153;;;;;;;
C.variegatus;North;Open;Punta lobo;Medium;118;;;;;;;
C.variegatus;North;Open;Punta lobo;Medium;96;;;;;;;
C.variegatus;North;Open;Punta lobo;Medium;107;;;;;;;
C.variegatus;North;Open;Punta lobo;Medium;143;;;;;;;
C.variegatus;North;Open;Punta lobo;Medium;157;;;;;;;
C.variegatus;North;Open;Punta lobo;Medium;143;;;;;;;
C.variegatus;North;Open;Punta lobo;Medium;163;;;;;;;
C.variegatus;North;Open;Punta lobo;Medium;93;;;;;;;
C.variegatus;North;Open;Punta lobo;Medium;107;;;;;;;
C.variegatus;North;Open;Punta lobo;Medium;203;;;;;;;
C.variegatus;North;Open;Punta lobo;Medium;216;;;;;;;
C.variegatus;North;Open;Punta lobo;Small;73;;;;;;;
C.variegatus;North;Open;Aguadita;Big;249;;;;;;;
C.variegatus;North;Open;Aguadita;Big;267;;;;;;;
C.variegatus;North;Open;Aguadita;Big;315;;;;;;;
C.variegatus;North;Open;Aguadita;Big;367;;;;;;;
C.variegatus;North;Open;Aguadita;Big;317;;;;;;;
C.variegatus;North;Open;Aguadita;Big;329;;;;;;;
C.variegatus;North;Open;Aguadita;Big;293;;;;;;;
C.variegatus;North;Open;Aguadita;Big;307;;;;;;;
C.variegatus;North;Open;Aguadita;Big;356;;;;;;;
C.variegatus;North;Open;Aguadita;Big;417;;;;;;;
C.variegatus;North;Open;Aguadita;Big;426;;;;;;;
C.variegatus;North;Open;Aguadita;Big;318;;;;;;;
C.variegatus;North;Open;Aguadita;Big;344;;;;;;;
C.variegatus;North;Open;Aguadita;Big;293;;;;;;;
C.variegatus;North;Open;Aguadita;Big;318;;;;;;;
C.variegatus;North;Open;Aguadita;Big;325;;;;;;;
C.variegatus;North;Open;Aguadita;Big;394;;;;;;;
C.variegatus;North;Open;Aguadita;Big;417;;;;;;;
C.variegatus;North;Open;Aguadita;Medium;143;;;;;;;
C.variegatus;North;Open;Aguadita;Medium;168;;;;;;;
C.variegatus;North;Open;Aguadita;Medium;256;;;;;;;
C.variegatus;North;Open;Aguadita;Medium;267;;;;;;;
C.variegatus;North;Open;Aguadita;Medium;216;;;;;;;
C.variegatus;North;Open;Aguadita;Medium;222;;;;;;;
C.variegatus;North;Open;Aguadita;Medium;273;;;;;;;
C.variegatus;North;Open;Aguadita;Medium;251;;;;;;;
C.variegatus;North;Open;Aguadita;Medium;268;;;;;;;
C.variegatus;North;Open;Aguadita;Medium;267;;;;;;;
C.variegatus;North;Open;Aguadita;Medium;278;;;;;;;
C.variegatus;North;Open;Aguadita;Medium;243;;;;;;;
C.variegatus;North;Open;Aguadita;Small;93;;;;;;;
C.variegatus;North;Open;Aguadita;Small;67;;;;;;;
C.variegatus;North;Open;Aguadita;Small;86;;;;;;;
C.variegatus;North;Open;Aguadita;Small;64;;;;;;;
C.variegatus;North;Open;Aguadita;Small;77;;;;;;;
C.variegatus;North;Open;Canamo;Big;167;;;;;;;
C.variegatus;North;Open;Canamo;Big;294;;;;;;;
C.variegatus;North;Open;Canamo;Big;367;;;;;;;
C.variegatus;North;Open;Canamo;Big;349;;;;;;;
C.variegatus;North;Open;Canamo;Medium;107;;;;;;;
C.variegatus;North;Open;Canamo;Medium;117;;;;;;;
C.variegatus;North;Open;Canamo;Medium;132;;;;;;;
C.variegatus;North;Open;Canamo;Medium;163;;;;;;;
C.variegatus;North;Open;Canamo;Medium;186;;;;;;;
C.variegatus;North;Open;Canamo;Medium;127;;;;;;;
C.variegatus;North;Open;Canamo;Medium;86;;;;;;;
C.variegatus;North;Open;Canamo;Medium;113;;;;;;;
C.variegatus;North;Open;Canamo;Medium;179;;;;;;;
C.variegatus;North;Open;Canamo;Medium;207;;;;;;;
C.variegatus;North;Open;Canamo;Medium;183;;;;;;;
C.variegatus;North;Open;Canamo;Medium;167;;;;;;;
C.variegatus;North;Open;Canamo;Medium;194;;;;;;;
C.variegatus;North;Open;Canamo;Medium;176;;;;;;;
C.variegatus;North;Open;Canamo;Medium;109;;;;;;;
C.variegatus;North;Open;Canamo;Medium;123;;;;;;;
C.variegatus;North;Open;Canamo;Medium;207;;;;;;;
C.variegatus;North;Open;Canamo;Medium;231;;;;;;;
C.variegatus;North;Open;Canamo;Medium;186;;;;;;;
C.variegatus;North;Open;Canamo;Medium;161;;;;;;;
C.variegatus;North;Open;Canamo;Medium;169;;;;;;;
C.variegatus;North;Open;Canamo;Small;77;;;;;;;
C.variegatus;North;Open;Canamo;Small;46;;;;;;;
C.variegatus;North;Open;Canamo;Small;83;;;;;;;
C.variegatus;North;Open;Canamo;Small;64;;;;;;;
C.variegatus;North;Open;Canamo;Small;39;;;;;;;
C.variegatus;North;Open;Patillo;Big;263;;;;;;;
C.variegatus;North;Open;Patillo;Big;316;;;;;;;
C.variegatus;North;Open;Patillo;Big;317;;;;;;;
C.variegatus;North;Open;Patillo;Big;333;;;;;;;
C.variegatus;North;Open;Patillo;Big;302;;;;;;;
C.variegatus;North;Open;Patillo;Big;317;;;;;;;
C.variegatus;North;Open;Patillo;Medium;103;;;;;;;
C.variegatus;North;Open;Patillo;Medium;155;;;;;;;
C.variegatus;North;Open;Patillo;Medium;183;;;;;;;
C.variegatus;North;Open;Patillo;Medium;196;;;;;;;
C.variegatus;North;Open;Patillo;Medium;218;;;;;;;
C.variegatus;North;Open;Patillo;Medium;245;;;;;;;
C.variegatus;North;Open;Patillo;Medium;216;;;;;;;
C.variegatus;North;Open;Patillo;Medium;191;;;;;;;
C.variegatus;North;Open;Patillo;Medium;207;;;;;;;
C.variegatus;North;Open;Patillo;Medium;235;;;;;;;
C.variegatus;North;Open;Patillo;Medium;201;;;;;;;
C.variegatus;North;Open;Patillo;Medium;245;;;;;;;
C.variegatus;North;Open;Patillo;Medium;291;;;;;;;
C.variegatus;North;Open;Patillo;Medium;245;;;;;;;
C.variegatus;North;Open;Patillo;Medium;216;;;;;;;
C.variegatus;North;Open;Patillo;Medium;186;;;;;;;
C.variegatus;North;Open;Patillo;Medium;248;;;;;;;
C.variegatus;North;Open;Patillo;Medium;263;;;;;;;
C.variegatus;North;Open;Patillo;Medium;307;;;;;;;
C.variegatus;North;Open;Patillo;Medium;231;;;;;;;
C.variegatus;North;Open;Patillo;Medium;265;;;;;;;
C.variegatus;North;Open;Patillo;Medium;186;;;;;;;
C.variegatus;North;Open;Patillo;Medium;181;;;;;;;
C.variegatus;North;Open;Patillo;Medium;167;;;;;;;
C.variegatus;North;Open;Patillo;Medium;203;;;;;;;
C.variegatus;North;Open;Patillo;Medium;245;;;;;;;
C.variegatus;North;Open;Patillo;Medium;216;;;;;;;
C.variegatus;North;Open;Patillo;Medium;187;;;;;;;
C.variegatus;North;Open;Patillo;Medium;216;;;;;;;
C.variegatus;North;Open;Patillo;Medium;244;;;;;;;
C.variegatus;North;Open;Patillo;Medium;208;;;;;;;
C.variegatus;North;Open;Patillo;Medium;143;;;;;;;
C.variegatus;North;Open;Patillo;Medium;188;;;;;;;
C.variegatus;North;Open;Patillo;Medium;168;;;;;;;
C.variegatus;North;Open;Patillo;Medium;207;;;;;;;
C.variegatus;North;Open;Patillo;Medium;231;;;;;;;
C.variegatus;North;Open;Patillo;Medium;189;;;;;;;
C.variegatus;North;Open;Patillo;Medium;217;;;;;;;
C.variegatus;North;Open;Patillo;Medium;235;;;;;;;
C.variegatus;North;Open;Patillo;Medium;267;;;;;;;
C.variegatus;North;Open;Patillo;Medium;186;;;;;;;
C.variegatus;North;Open;Patillo;Medium;235;;;;;;;
C.variegatus;North;Open;Patillo;Medium;268;;;;;;;
C.variegatus;North;Open;Patillo;Medium;207;;;;;;;
C.variegatus;North;Open;Patillo;Medium;218;;;;;;;
C.variegatus;North;Open;Patillo;Medium;241;;;;;;;
C.variegatus;North;Open;Patillo;Medium;187;;;;;;;
C.variegatus;North;Open;Patillo;Medium;211;;;;;;;
C.variegatus;North;Open;Patillo;Medium;253;;;;;;;
C.variegatus;North;Open;Patillo;Medium;146;;;;;;;
C.variegatus;North;Open;Patillo;Medium;166;;;;;;;
C.variegatus;North;Open;Patillo;Medium;203;;;;;;;
C.variegatus;North;Open;Patillo;Medium;251;;;;;;;
C.variegatus;North;Open;Patillo;Medium;216;;;;;;;
C.variegatus;North;Open;Patillo;Medium;222;;;;;;;
C.variegatus;North;Open;Patillo;Small;56;;;;;;;
C.variegatus;North;Open;Patillo;Small;63;;;;;;;
C.variegatus;North;Open;Patillo;Small;81;;;;;;;
C.variegatus;North;Open;Patillo;Small;89;;;;;;;
C.variegatus;North;Open;Patillo;Small;103;;;;;;;
C.variegatus;North;Open;Patillo;Small;112;;;;;;;
C.variegatus;North;Open;Patillo;Small;151;;;;;;;
C.variegatus;North;Open;Patillo;Small;163;;;;;;;
C.variegatus;North;Open;Patillo;Small;86;;;;;;;
C.variegatus;North;Open;Patillo;Small;71;;;;;;;
C.variegatus;North;Open;Patillo;Small;156;;;;;;;
C.variegatus;North;Open;Patillo;Small;123;;;;;;;
C.variegatus;North;Open;Patillo;Small;137;;;;;;;
P.chilensis;North;Open;Yape;Big;245;;;;;;;
P.chilensis;North;Open;Yape;Big;275;;;;;;;
P.chilensis;North;Open;Yape;Big;254;;;;;;;
P.chilensis;North;Open;Yape;Big;209;;;;;;;
P.chilensis;North;Open;Yape;Medium;127;;;;;;;
P.chilensis;North;Open;Yape;Medium;145;;;;;;;
P.chilensis;North;Open;Yape;Medium;118;;;;;;;
P.chilensis;North;Open;Yape;Medium;123;;;;;;;
P.chilensis;North;Open;Yape;Small;73;;;;;;;
P.chilensis;North;Open;Yape;Small;104;;;;;;;
P.chilensis;North;Open;Yape;Small;76;;;;;;;
P.chilensis;North;Open;Pta. Patache;Big;263;;;;;;;
P.chilensis;North;Open;Pta. Patache;Big;215;;;;;;;
P.chilensis;North;Open;Pta. Patache;Big;287;;;;;;;
P.chilensis;North;Open;Pta. Patache;Medium;183;;;;;;;
P.chilensis;North;Open;Pta. Patache;Medium;145;;;;;;;
P.chilensis;North;Open;Pta. Patache;Medium;167;;;;;;;
P.chilensis;North;Open;Pta. Patache;Medium;204;;;;;;;
P.chilensis;North;Open;Pta. Patache;Small;56;;;;;;;
P.chilensis;North;Open;Pta. Patache;Small;67;;;;;;;
P.chilensis;North;Open;Pta. Patache;Small;46;;;;;;;
P.chilensis;North;Open;Playa folkert;Big;302;;;;;;;
P.chilensis;North;Open;Playa folkert;Big;297;;;;;;;
P.chilensis;North;Open;Playa folkert;Big;247;;;;;;;
P.chilensis;North;Open;Playa folkert;Medium;134;;;;;;;
P.chilensis;North;Open;Playa folkert;Medium;102;;;;;;;
P.chilensis;North;Open;Playa folkert;Medium;143;;;;;;;
P.chilensis;North;Open;Playa folkert;Small;73;;;;;;;
P.chilensis;North;Open;Playa folkert;Small;63;;;;;;;
P.chilensis;North;Open;Playa folkert;Small;66;;;;;;;
P.chilensis;North;Open;Punta tira;Big;205;;;;;;;
P.chilensis;North;Open;Punta tira;Big;305;;;;;;;
P.chilensis;North;Open;Punta tira;Big;297;;;;;;;
P.chilensis;North;Open;Punta tira;Medium;156;;;;;;;
P.chilensis;North;Open;Punta tira;Medium;207;;;;;;;
P.chilensis;North;Open;Punta tira;Medium;203;;;;;;;
P.chilensis;North;Open;Punta tira;Medium;218;;;;;;;
P.chilensis;North;Open;Punta tira;Medium;186;;;;;;;
P.chilensis;North;Open;Punta tira;Medium;217;;;;;;;
P.chilensis;North;Open;Punta tira;Small;68;;;;;;;
P.chilensis;North;Open;Punta tira;Small;58;;;;;;;
P.chilensis;North;Open;Punta tira;Small;99;;;;;;;
P.chilensis;North;Open;Punta sermentina;Big;243;;;;;;;
P.chilensis;North;Open;Punta sermentina;Big;307;;;;;;;
P.chilensis;North;Open;Punta sermentina;Big;276;;;;;;;
P.chilensis;North;Open;Punta sermentina;Big;317;;;;;;;
P.chilensis;North;Open;Punta sermentina;Medium;157;;;;;;;
P.chilensis;North;Open;Punta sermentina;Medium;132;;;;;;;
P.chilensis;North;Open;Punta sermentina;Small;73;;;;;;;
P.chilensis;North;Open;Punta sermentina;Small;68;;;;;;;
P.chilensis;North;Open;Punta sermentina;Small;75;;;;;;;
P.chilensis;North;Open;Pozo toyo;Big;315;;;;;;;
P.chilensis;North;Open;Pozo toyo;Big;293;;;;;;;
P.chilensis;North;Open;Pozo toyo;Big;237;;;;;;;
P.chilensis;North;Open;Pozo toyo;Big;318;;;;;;;
P.chilensis;North;Open;Pozo toyo;Big;235;;;;;;;
P.chilensis;North;Open;Pozo toyo;Medium;78;;;;;;;
P.chilensis;North;Open;Pozo toyo;Medium;147;;;;;;;
P.chilensis;North;Open;Pozo toyo;Medium;167;;;;;;;
P.chilensis;North;Open;Pozo toyo;Small;64;;;;;;;
P.chilensis;North;Open;Pozo toyo;Small;73;;;;;;;
P.chilensis;North;Open;Pozo toyo;Small;61;;;;;;;
P.chilensis;North;Open;Punta lobo;Big;302;;;;;;;
P.chilensis;North;Open;Punta lobo;Big;205;;;;;;;
P.chilensis;North;Open;Punta lobo;Medium;141;;;;;;;
P.chilensis;North;Open;Punta lobo;Medium;163;;;;;;;
P.chilensis;North;Open;Punta lobo;Medium;109;;;;;;;
P.chilensis;North;Open;Punta lobo;Medium;207;;;;;;;
P.chilensis;North;Open;Punta lobo;Medium;214;;;;;;;
P.chilensis;North;Open;Punta lobo;Medium;127;;;;;;;
P.chilensis;North;Open;Punta lobo;Medium;143;;;;;;;
P.chilensis;North;Open;Punta lobo;Small;63;;;;;;;
P.chilensis;North;Open;Aguadita;Big;307;;;;;;;
P.chilensis;North;Open;Aguadita;Big;333;;;;;;;
P.chilensis;North;Open;Aguadita;Medium;343;;;;;;;
P.chilensis;North;Open;Aguadita;Medium;368;;;;;;;
P.chilensis;North;Open;Aguadita;Small;101;;;;;;;
P.chilensis;North;Open;Aguadita;Small;87;;;;;;;
P.chilensis;North;Open;Aguadita;Small;92;;;;;;;
P.chilensis;North;Open;Canamo;Big;308;;;;;;;
P.chilensis;North;Open;Canamo;Big;299;;;;;;;
P.chilensis;North;Open;Canamo;Medium;208;;;;;;;
P.chilensis;North;Open;Canamo;Medium;233;;;;;;;
P.chilensis;North;Open;Canamo;Medium;191;;;;;;;
P.chilensis;North;Open;Canamo;Small;76;;;;;;;
P.chilensis;North;Open;Canamo;Small;98;;;;;;;
P.chilensis;North;Open;Patillo;Big;248;;;;;;;
P.chilensis;North;Open;Patillo;Big;252;;;;;;;
P.chilensis;North;Open;Patillo;Big;243;;;;;;;
P.chilensis;North;Open;Patillo;Big;250;;;;;;;
P.chilensis;North;Open;Patillo;Medium;263;;;;;;;
P.chilensis;North;Open;Patillo;Medium;212;;;;;;;
P.chilensis;North;Open;Patillo;Medium;263;;;;;;;
P.chilensis;North;Open;Patillo;Medium;186;;;;;;;
P.chilensis;North;Open;Patillo;Medium;183;;;;;;;
P.chilensis;North;Open;Patillo;Medium;188;;;;;;;
P.chilensis;North;Open;Patillo;Medium;181;;;;;;;
P.chilensis;North;Open;Patillo;Medium;136;;;;;;;
P.chilensis;North;Open;Patillo;Medium;146;;;;;;;
P.chilensis;North;Open;Patillo;Medium;186;;;;;;;
P.chilensis;North;Open;Patillo;Small;87;;;;;;;
P.chilensis;North;Open;Patillo;Small;45;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Big;160;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Big;180;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Big;210;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Big;110;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Big;100;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Big;200;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Big;110;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Big;150;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Big;120;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Big;100;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Big;110;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Big;90;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Big;130;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Big;150;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Big;220;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Big;300;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Big;210;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Big;140;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Big;210;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Big;300;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Medium;90;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Medium;80;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Medium;80;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Medium;90;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Medium;270;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Medium;110;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Small;70;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Small;60;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Small;60;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Small;60;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Small;50;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Small;140;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Small;90;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Small;70;;;;;;;
A.punctatus;South;Open;El tabo Las cruces Pta reales;Small;80;;;;;;;
A.punctatus;South;Open;El tabo chepica;Big;120;;;;;;;
A.punctatus;South;Open;El tabo chepica;Big;150;;;;;;;
A.punctatus;South;Open;El tabo chepica;Big;170;;;;;;;
A.punctatus;South;Open;El tabo chepica;Big;130;;;;;;;
A.punctatus;South;Open;El tabo chepica;Big;140;;;;;;;
A.punctatus;South;Open;El tabo chepica;Big;110;;;;;;;
A.punctatus;South;Open;El tabo chepica;Big;130;;;;;;;
A.punctatus;South;Open;El tabo chepica;Big;150;;;;;;;
A.punctatus;South;Open;El tabo chepica;Big;130;;;;;;;
A.punctatus;South;Open;El tabo chepica;Big;250;;;;;;;
A.punctatus;South;Open;El tabo chepica;Big;190;;;;;;;
A.punctatus;South;Open;El tabo chepica;Big;150;;;;;;;
A.punctatus;South;Open;El tabo chepica;Big;150;;;;;;;
A.punctatus;South;Open;El tabo chepica;Big;210;;;;;;;
A.punctatus;South;Open;El tabo chepica;Big;180;;;;;;;
A.punctatus;South;Open;El tabo chepica;Medium;80;;;;;;;
A.punctatus;South;Open;El tabo chepica;Medium;210;;;;;;;
A.punctatus;South;Open;El tabo chepica;Medium;100;;;;;;;
A.punctatus;South;Open;El tabo chepica;Medium;132;;;;;;;
A.punctatus;South;Open;El tabo chepica;Medium;111;;;;;;;
A.punctatus;South;Open;El tabo chepica;Small;70;;;;;;;
A.punctatus;South;Open;El tabo chepica;Small;60;;;;;;;
A.punctatus;South;Open;El tabo chepica;Small;90;;;;;;;
A.punctatus;South;Open;El tabo chepica;Small;90;;;;;;;
A.punctatus;South;Open;El tabo chepica;Small;70;;;;;;;
A.punctatus;South;Open;El tabo chepica;Small;90;;;;;;;
A.punctatus;South;Open;El tabo la casa;Big;60;;;;;;;
A.punctatus;South;Open;El tabo la casa;Big;110;;;;;;;
A.punctatus;South;Open;El tabo la casa;Big;120;;;;;;;
A.punctatus;South;Open;El tabo la casa;Big;140;;;;;;;
A.punctatus;South;Open;El tabo la casa;Big;90;;;;;;;
A.punctatus;South;Open;El tabo la casa;Big;120;;;;;;;
A.punctatus;South;Open;El tabo la casa;Big;180;;;;;;;
A.punctatus;South;Open;El tabo la casa;Big;240;;;;;;;
A.punctatus;South;Open;El tabo la casa;Big;280;;;;;;;
A.punctatus;South;Open;El tabo la casa;Big;240;;;;;;;
A.punctatus;South;Open;El tabo la casa;Big;190;;;;;;;
A.punctatus;South;Open;El tabo la casa;Big;250;;;;;;;
A.punctatus;South;Open;El tabo la casa;Big;150;;;;;;;
A.punctatus;South;Open;El tabo la casa;Big;210;;;;;;;
A.punctatus;South;Open;El tabo la casa;Medium;90;;;;;;;
A.punctatus;South;Open;El tabo la casa;Medium;70;;;;;;;
A.punctatus;South;Open;El tabo la casa;Medium;70;;;;;;;
A.punctatus;South;Open;El tabo la casa;Medium;140;;;;;;;
A.punctatus;South;Open;El tabo la casa;Medium;160;;;;;;;
A.punctatus;South;Open;El tabo la casa;Medium;110;;;;;;;
A.punctatus;South;Open;El tabo la casa;Medium;90;;;;;;;
A.punctatus;South;Open;El tabo la casa;Medium;120;;;;;;;
A.punctatus;South;Open;El tabo la casa;Medium;150;;;;;;;
A.punctatus;South;Open;El tabo la casa;Medium;70;;;;;;;
A.punctatus;South;Open;El tabo la casa;Small;40;;;;;;;
A.punctatus;South;Open;El tabo la casa;Small;70;;;;;;;
A.punctatus;South;Open;El tabo la casa;Small;45;;;;;;;
A.punctatus;South;Open;El tabo la casa;Small;90;;;;;;;
A.punctatus;South;Open;El tabo la casa;Small;70;;;;;;;
A.punctatus;South;Open;El tabo la casa;Small;80;;;;;;;
A.punctatus;South;Open;El tabo la casa;Small;70;;;;;;;
A.punctatus;South;Open;El tabo la casa;Small;80;;;;;;;
A.punctatus;South;Open;El tabo la casa;Small;70;;;;;;;
A.punctatus;South;Open;El tabo la casa;Small;90;;;;;;;
A.punctatus;South;Open;El tabo la casa;Small;80;;;;;;;
A.punctatus;South;Open;El tabo la casa;Small;60;;;;;;;
A.punctatus;South;Open;El tabo punta s;Big;200;;;;;;;
A.punctatus;South;Open;El tabo punta s;Big;180;;;;;;;
A.punctatus;South;Open;El tabo punta s;Big;180;;;;;;;
A.punctatus;South;Open;El tabo punta s;Big;150;;;;;;;
A.punctatus;South;Open;El tabo punta s;Big;130;;;;;;;
